Tipo de Publicacion,Tipo de Propiedad,Direccion,Numero de Piezas,Numero de Banos,M2 Utiles,M2 Totales,Precio en Pesos,Precio en UF,Fecha de Publicacion,Fecha de Extraccion,Lat,Lng,Estacionamiento Incluido,Bodega,Condicion,Codigo,Url
venta,departamento,"Estadio Español / Rosa Ohiggins, Metro Escuela Militar, Las Condes",5.0,4.0,134.0,168.0,310910619.0,10900.0,2019-12-26,2020-03-11,-33.4121437,-70.575592,True,,Usado,5128971,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5128971-estadio-espanolrosa-ohiggins-uda#position=6&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Asturias- Presidente Errázuriz- Metro Es, Metro Escuela Militar, Las Condes",3.0,3.0,90.0,94.0,185000000.0,0,2020-02-12,2020-03-11,-33.413517,-70.5832512,True,,Usado,4895620,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4895620-asturias-presidente-errazuriz-metro-es-uda#position=9&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Metro Escuela Militar, Metro Escuela Militar, Las Condes",4.0,3.0,150.0,160.0,235000000.0,0,2020-02-10,2020-03-11,-33.413517,-70.5832512,True,,Usado,4463593,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4463593-metro-escuela-militar-uda#position=10&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Martín De Zamora / Vespucio, Metro Escuela Militar, Las Condes",3.0,2.0,85.0,155.0,194304875.0,6812.0,2020-02-04,2020-03-11,-33.4187584,-70.5770569,False,,Usado,5405968,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5405968-martin-de-zamora-vespucio-uda#position=11&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Escuela Militar, Metro Escuela Militar, Las Condes",3.0,2.0,87.0,90.0,185405415.0,6500.0,2020-01-09,2020-03-11,-33.4163017,-70.5832977,True,,Usado,4497180,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4497180-escuela-militar-uda#position=13&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Dpto Las Condes, Pasos De Escuela Milita, Metro Escuela Militar, Las Condes",3.0,2.0,85.0,90.0,188229282.0,6599.0,2019-10-28,2020-03-11,-33.4173012,-70.5852966,True,,Usado,5125590,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5125590-dpto-las-condes-pasos-de-escuela-milita-uda#position=14&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Estadio Español - Metro Manquehue, Metro Escuela Militar, Las Condes",3.0,2.0,110.0,125.0,220000000.0,0,2020-02-12,2020-03-11,-33.413517,-70.5832512,True,,Usado,4972410,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4972410-estadio-espanol-metro-manquehue-uda#position=16&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Cruz Del Sur 399, Metro Escuela Militar, Las Condes",3.0,3.0,95.0,115.0,262419972.0,9200.0,2020-02-19,2020-03-11,-33.417258,-70.581974,True,1.0,Usado,5436959,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5436959-cruz-del-sur-399-uda#position=22&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Neveria 4600, Metro Escuela Militar, Las Condes",3.0,3.0,95.0,95.0,205000000.0,0,2020-02-17,2020-03-11,-33.4145775,-70.5808258,False,,Usado,5426224,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5426224-neveria-4600-uda#position=23&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Metro Escuela Militar, Metro Escuela Militar, Las Condes",3.0,2.0,85.0,100.0,199667370.0,7000.0,2019-12-05,2020-03-11,-33.4120216,-70.5855255,True,,Usado,5258188,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5258188-metro-escuela-militar-uda#position=24&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Metro Escuela Militar, Metro Escuela Militar, Las Condes",4.0,3.0,120.0,130.0,290943882.0,10200.0,2020-02-22,2020-03-11,-33.4105759,-70.577858,False,1.0,Usado,5448336,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5448336-metro-escuela-militar-uda#position=30&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Martín De Zamora, Las Condes - Departamento 6561, Metro Escuela Militar, Las Condes",4.0,4.0,121.0,140.0,265272363.0,9300.0,2020-03-02,2020-03-11,-33.4186707,-70.5771484,True,1.0,Usado,5466744,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5466744-martin-de-zamora-las-condes-departamento-6561-uda#position=31&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"La Gioconda 4300, Las Condes, Metro Escuela Militar, Las Condes",4.0,3.0,120.0,140.0,308058228.0,10800.0,2020-02-23,2020-03-11,-33.4132271,-70.5870209,True,1.0,Usado,5450255,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5450255-la-gioconda-4300-las-condes-uda#position=33&type=item&tracking_id=954bfb2e-9072-48f0-9527-42e01d889b1d
venta,departamento,"Avenida Cristóbal Colón 5289, Las Condes - Departamento 24, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,95.0,105.0,199667370.0,7000.0,2020-03-09,2020-03-11,-33.408783,-70.56707,False,1.0,Usado,5484941,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5484941-avenida-cristobal-colon-5289-las-condes-departamento-24-uda#position=5&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Alonso De Camargo Con Padre Hurtado, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,70.0,80.0,185405415.0,6500.0,2020-03-06,2020-03-11,-33.4088745,-70.5669785,False,1.0,Usado,5480594,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5480594-alonso-de-camargo-con-padre-hurtado-uda#position=9&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"María Teresa / Av. Manquehue Sur, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,125.0,125.0,310910619.0,10900.0,2020-03-09,2020-03-11,-33.4105568,-70.5660324,True,,Usado,4883674,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4883674-maria-teresa-av-manquehue-sur-uda#position=34&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Noruega / Apoquindo Metro H.magallanes, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,165.0,190.0,500138238.0,17534.0,2020-03-07,2020-03-11,-33.4073334,-70.5646591,True,,Usado,5482316,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5482316-noruega-apoquindo-metro-hmagallanes-uda#position=35&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Las Malvas / El Director, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,85.0,100.0,206798348.0,7250.0,2020-03-10,2020-03-11,-33.4129448,-70.5675125,True,,Usado,5486300,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5486300-las-malvas-el-director-uda#position=36&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Noruega / Apoquindo, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,100.0,126.0,304635359.0,10680.0,2020-03-09,2020-03-11,-33.4032784,-70.5616989,False,,Usado,5327483,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5327483-noruega-apoquindo-uda#position=39&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Noruega / Apoquindo, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,100.0,123.0,305205837.0,10700.0,2020-03-09,2020-03-11,-33.4032784,-70.5616989,False,,Usado,5400694,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5400694-noruega-apoquindo-uda#position=41&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"San Olav / Manquehue Nte. A Pasos Metro, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,145.0,168.0,454956364.0,15950.0,2020-03-10,2020-03-11,-33.4054985,-70.5656967,True,,Usado,5489262,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5489262-san-olav-manquehue-nte-a-pasos-metro-uda#position=42&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Noruega / Apoquindo Metro H.magallanes, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,165.0,190.0,500138238.0,17534.0,2020-03-10,2020-03-11,-33.4073334,-70.5646591,True,,Usado,5487039,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5487039-noruega-apoquindo-metro-hmagallanes-uda#position=44&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Las Malvas / El Director, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,85.0,100.0,206798348.0,7250.0,2020-03-09,2020-03-11,-33.412796,-70.5679321,False,,Usado,5485768,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5485768-las-malvas-el-director-uda#position=45&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Apumanque C_1000769, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,57.0,63.0,185405415.0,6500.0,2020-03-10,2020-03-11,-33.4073982,-70.5647964,True,,Usado,5486155,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5486155-apumanque-c_1000769-uda#position=47&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Carlos Xii Nº 120. Cesión Arriendo Inversionistas / 1 Dormitorio Estac. Y Bodega, Metro Manquehue - Apumanque, Las Condes",1.0,1.0,40.0,48.0,139767159.0,4900.0,2020-03-06,2020-03-11,-33.4070625,-70.5649567,True,,Usado,5423658,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5423658-carlos-xii-n-120-cesion-arriendo-inversionistas-1-dormitorio-estac-y-bodega-uda#position=48&type=item&tracking_id=86f346b8-84fa-4485-af6b-775bc38625bf
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,156.0,212.0,333729747.0,11700.0,2020-03-09,2020-03-11,-33.4119987,-70.5650024,True,,Usado,4794065,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4794065-metro-manquehue-uda#position=1&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,64.0,79.0,221060302.0,7750.0,2020-03-09,2020-03-11,-33.4114723,-70.5713577,True,,Usado,5214332,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5214332-metro-manquehue-uda#position=4&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Noruega / Colegio Sek, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,108.0,130.0,329451160.0,11550.0,2020-03-09,2020-03-11,-33.4037018,-70.5618973,True,,Usado,5265584,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5265584-noruegacolegio-sek-uda#position=6&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"San Olav\ Los Militares, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,170.0,170.0,396197110.0,13890.0,2020-03-09,2020-03-11,-33.4062004,-70.5645981,True,,Usado,5227474,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5227474-san-olav-los-militares-uda#position=7&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Vista Despejada / Noruega, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,150.0,180.0,376515612.0,13200.0,2020-03-09,2020-03-11,-33.4054985,-70.564003,True,,Usado,5399363,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5399363-vista-despejadanoruega-uda#position=10&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Apoquindo / Neveria C_1000135, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,118.0,110.0,233896062.0,8200.0,2020-03-09,2020-03-11,-33.4070015,-70.5658035,True,,Usado,5485804,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5485804-apoquindo-neveria-c_1000135-uda#position=11&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Luis Zegers / Apoquindo C_1000883, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,111.0,129.0,280076272.0,9819.0,2020-03-10,2020-03-11,-33.4105988,-70.5723038,True,,Usado,5486220,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5486220-luis-zegers-apoquindo-c_1000883-uda#position=16&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Noruega / Estocolmo, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,134.0,154.0,341716442.0,11980.0,2020-03-09,2020-03-11,-33.4042854,-70.5646515,True,,Usado,5183733,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5183733-noruegaestocolmo-uda#position=18&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Noruega / Oslo, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,185.0,211.0,399334740.0,14000.0,2020-03-09,2020-03-11,-33.4055672,-70.5638962,True,,Usado,4635044,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4635044-noruega-oslo-uda#position=21&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Apoquindo / Escandinavia C_d993373, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,118.0,110.0,233753442.0,8195.0,2020-03-11,2020-03-11,-33.4054985,-70.5643005,True,,Usado,5494450,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5494450-apoquindoescandinavia-c_d993373-uda#position=22&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Noruega / Gustavo V, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,125.0,125.0,370668210.0,12995.0,2020-03-09,2020-03-11,-33.4054985,-70.5631027,True,,Usado,4590809,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4590809-noruegagustavo-v-uda#position=23&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"A Pasos De Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,111.0,124.0,276681927.0,9700.0,2020-03-09,2020-03-11,-33.4110985,-70.5673981,True,,Usado,5229090,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5229090-a-pasos-de-metro-manquehue-uda#position=24&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Fantástico Sector, A Pasos Metro Manqueh, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,122.0,140.0,380223720.0,13330.0,2020-03-09,2020-03-11,-33.4057999,-70.5669022,True,,Usado,5461662,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5461662-fantastico-sector-a-pasos-metro-manqueh-uda#position=25&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Los Militares / Estocolmo, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,115.0,125.0,307772989.0,10790.0,2020-03-09,2020-03-11,-33.4045982,-70.5653,True,,Usado,5156935,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5156935-los-militaresestocolmo-uda#position=26&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Av. Manquehue / Del Inca, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,100.0,113.0,275255732.0,9650.0,2020-03-06,2020-03-11,-33.4127998,-70.5679016,False,,Usado,5480731,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5480731-av-manquehue-del-inca-uda#position=30&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Los Militares / Noruega / Inversión Asegurada, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,148.0,158.0,342286920.0,12000.0,2020-03-09,2020-03-11,-33.4041367,-70.5626984,True,,Usado,5005025,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5005025-los-militares-noruega-inversion-asegurada-uda#position=31&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Los Militares / Noruega / Inversión Asegurada, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,148.0,158.0,342286920.0,12000.0,2020-03-09,2020-03-11,-33.4041367,-70.5626984,True,,Usado,5042405,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5042405-los-militares-noruega-inversion-asegurada-uda#position=32&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"San Olav, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,140.0,170.0,413596695.0,14500.0,2020-03-09,2020-03-11,-33.4054985,-70.5656967,True,,Usado,5404066,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5404066-san-olav-uda#position=34&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Noruega / Oslo, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,140.0,160.0,435000000.0,0,2020-03-09,2020-03-11,-33.4053001,-70.5651016,True,,Usado,4590871,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4590871-noruegaoslo-uda#position=35&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Barrio La Capitanía, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,96.0,96.0,242453235.0,8500.0,2020-03-10,2020-03-11,-33.4127998,-70.5700989,True,,Usado,5490262,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5490262-barrio-la-capitania-uda#position=36&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Precioso Departamento Cercano A Metro Manquehue En Calle Tranquila., Metro Manquehue - Apumanque, Las Condes",3.0,3.0,101.0,101.0,299501055.0,10500.0,2020-03-10,2020-03-11,-33.4068375,-70.565506,True,,Usado,4931354,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4931354-precioso-departamento-cercano-a-metro-manquehue-en-calle-tranquila-uda#position=37&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Los Militares\oslo, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,140.0,160.0,391918523.0,13740.0,2020-03-09,2020-03-11,-33.4059982,-70.5661011,True,,Usado,5271436,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5271436-los-militaresoslo-uda#position=40&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Las Malvas / Manquehue, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,130.0,158.0,427573411.0,14990.0,2020-03-09,2020-03-11,-33.4137001,-70.5661011,False,,Usado,5481004,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5481004-las-malvas-manquehue-uda#position=42&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Carlos Xii / Apoquindo, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,58.0,74.0,176848242.0,6200.0,2020-03-06,2020-03-11,-33.4066887,-70.5657272,True,,Usado,5460409,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5460409-carlos-xii-apoquindo-uda#position=44&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Metro Manquehue / Noruega, Metro Manquehue - Apumanque, Las Condes",4.0,5.0,166.2,202.0,425006259.0,14900.0,2020-03-07,2020-03-11,-33.4043198,-70.5631638,True,1.0,Usado,5422655,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5422655-metro-manquehue-noruega-uda#position=50&type=item&tracking_id=a59825a4-a1bc-4bc6-bef0-99a11d7a2ca7
venta,departamento,"Neveria / La Capitania, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,101.0,106.0,231043671.0,8100.0,2020-03-06,2020-03-11,-33.4112282,-70.571579,True,,Usado,5201440,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5201440-neveria-la-capitania-uda#position=4&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Metro Manquehue - Apumanque, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,132.0,150.0,370525591.0,12990.0,2020-03-09,2020-03-11,-33.4146004,-70.5659027,True,,Usado,5399255,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5399255-metro-manquehue-apumanque-uda#position=13&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"158.929 - 03- Saturno / Balmoral, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,140.0,160.0,364820809.0,12790.0,2020-03-10,2020-03-11,-33.4065018,-70.5701981,False,,Usado,5491530,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5491530-158929-03-saturno-balmoral-uda#position=15&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Escandinavia / Los Militares, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,112.0,133.0,302353446.0,10600.0,2020-03-09,2020-03-11,-33.4054756,-70.566803,True,,Usado,5485439,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5485439-escandinavia-los-militares-uda#position=19&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Metro Manquehue - Apumanque, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,132.0,150.0,370525591.0,12990.0,2020-03-09,2020-03-11,-33.4146004,-70.5659027,True,,Usado,5376509,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5376509-metro-manquehue-apumanque-uda#position=25&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Metro Manquehue - Parque Arauco - Rosari, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,140.0,156.0,364820809.0,12790.0,2020-03-11,2020-03-11,-33.4065018,-70.5701981,False,,Usado,5494347,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5494347-metro-manquehue-parque-arauco-rosari-uda#position=26&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Del Inca / Manquehue. Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,98.0,110.0,239600844.0,8400.0,2020-03-10,2020-03-11,-33.4110985,-70.5673981,True,,Usado,5489308,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5489308-del-inca-manquehue-metro-manquehue-uda#position=27&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Nuestra Señora Del Rosario / Los Barbechos, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,140.0,150.0,341716442.0,11980.0,2020-03-10,2020-03-11,-33.4027252,-70.5608978,True,,Usado,5487945,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5487945-nuestra-senora-del-rosario-los-barbechos-uda#position=36&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Avenida Apoquindo, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,127.0,127.0,379368003.0,13300.0,2020-03-09,2020-03-11,-33.4075928,-70.5625687,True,,Usado,4963564,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4963564-avenida-apoquindo-uda#position=38&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Neveria / La Capitania, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,89.0,95.0,199353607.0,6989.0,2020-03-09,2020-03-11,-33.4121017,-70.5718994,True,,Usado,5296772,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5296772-neveriala-capitania-uda#position=39&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,90.0,95.0,219348868.0,7690.0,2020-03-10,2020-03-11,-33.4061317,-70.5706482,True,,Usado,5489344,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5489344-metro-manquehue-uda#position=47&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"Apoquindo / Manquehue C_1000779, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,77.0,85.0,211076934.0,7400.0,2020-03-10,2020-03-11,-33.4104004,-70.5692978,True,,Usado,5486164,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5486164-apoquindo-manquehue-c_1000779-uda#position=49&type=item&tracking_id=036ed08d-1de8-4ae7-be92-ae0de0f436d4
venta,departamento,"El Director, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,100.0,113.0,275255732.0,9650.0,2020-03-09,2020-03-11,-33.412796,-70.5679321,True,,Usado,4992238,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4992238-el-director-uda#position=3&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,64.0,73.0,176848242.0,6200.0,2020-03-10,2020-03-11,-33.4074097,-70.5662842,True,,Usado,5306584,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5306584-metro-manquehue-uda#position=7&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,58.0,86.0,176848242.0,6200.0,2020-03-09,2020-03-11,-33.4101982,-70.5697021,True,,Usado,5422253,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5422253-metro-manquehue-uda#position=9&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,64.0,73.0,176848242.0,6200.0,2020-03-10,2020-03-11,-33.4076424,-70.5655365,True,,Usado,5306588,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5306588-metro-manquehue-uda#position=12&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"La Capitania / Del Inca C_1000866, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,83.0,90.0,176848242.0,6200.0,2020-03-10,2020-03-11,-33.4109993,-70.5701981,True,,Usado,5486212,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5486212-la-capitaniadel-inca-c_1000866-uda#position=13&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
